INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
10/16/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,ZX309,White-crowned sparrow,N,,148,48,10,1,A,4,2,1,1,,,N468AS,725,TRUE,TRUE,10,2015,Day,1130,ANM,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx","WHITE/GOLDEN-CROWNED SPARROW COMPLEX. INSUFFICIENT DIAGNOSTIC MATERIAL FOR MORE SPECIFIC ID. DATA ENTRY NOTE: # STRUCK NOT REPORTED, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/15/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,N5111,Killdeer,N,,303,10,31,10,A,3,2,4,4,,,N419QX,231,TRUE,TRUE,10,2015,Dusk,1900,ANM,,34L,,0,,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx",,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/14/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,BUS,BUSINESS,C-172,A,O2205,Mourning dove,N,,226,7,7,19,A,1,1,7,,,,N2384U,,TRUE,TRUE,10,2015,Night,2000,ANM,,3,,,,0.5,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGINE COWLING,None,,No Cloud,None,10-Feb,1,Small,,"xxxx-xx-xx-xxxxxxx, Rx OPERATOR / OWNER = MOODY BIBLE INSTITUTE OF CHICAGO","BO DMG. BLOOD SPLATTERED FROM ENGINE COWLING, LT WING AND LT WING STRUT.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/13/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,UPS,UPS AIRLINES,B-767-300,D,UNKB,Unknown bird,N,,148,97,,,A,4,2,1,1,,,,987,FALSE,FALSE,10,2015,,,ANM,,31L,,1500,,,DEPARTURE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPORTED,NONE,,,,,1,,,,"UPS987 departed RWY 31L. Reported bird strike at 1,500 feet off departure end. No damage and continued flight without incident.",,,,,Deleted,Deleted,,MOR,,,,,FALSE,FALSE
10/13/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,AAL,AMERICAN AIRLINES,B-737-800,D,Z6017,Varied thrush,N,,148,43,10,1,A,4,2,1,1,,,N922AN,45,TRUE,TRUE,10,2015,Night,,ANM,,,,5000,210,13,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx, xx-xx-xxxxxx",NO DMG TO RADOME. INSPECTED BY MX ON ARRIVAL. NO DMG. HEARD LOW THUMP AND SUSPECTED POSSIBLE BIRDSTRIKE BUT NOT SURE UNTIL WE LANDED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,6/10/16 0:00,FALSE,FALSE
10/12/15 0:00,WA,KPSC,TRI-CITIES,DAL,DELTA AIR LINES,A-320,D,ZX3,Sparrows,N,,04A,3,,,A,4,2,1,1,,,,,TRUE,FALSE,10,2015,Dawn,725,ANM,,30-Dec,,,,,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,xxxx-xx-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/12/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,Z6007,American robin,,,303,10,31,10,A,3,2,4,4,,,N409QX,,TRUE,TRUE,10,2015,Dawn,630,ANM,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx",NO OTHER INFORMATION ON FORM.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Other,,,6/10/16 0:00,FALSE,FALSE
10/11/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,21,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,DAWN. DURING AIRFLD INSPN FOUND ONE AMERICAN KESTREL CARCASS ON RWY 21 NEAR RT EDGE LIGHTS WITH HEAD TRAUMA.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/11/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,ZT002,Western meadowlark,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,1620 DAY. FOD RECOVERY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/11/15 0:00,WA,KPSC,TRI-CITIES,DAL,DELTA AIR LINES,A-320,D,UNKBS,Unknown bird - small,N,,04A,3,10,1,A,4,2,1,1,,,,,FALSE,FALSE,10,2015,Night,1000,ANM,,21R,,,,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,xxxx-xx-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,FALSE
10/10/15 0:00,WA,KMWH,GRANT COUNTY ARPT,UNK,UNKNOWN,UNKNOWN,,YH004,Horned lark,,,,,,,,,,,,,,,,TRUE,TRUE,10,2015,,,ANM,,14/32,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-xx-xx-xxxxxx, Rx",,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/8/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,K5114,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,CARCASS FOUND BY ARFF ON RWY DURING PM INSPN. NO STRIKE REPORTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/8/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,DAL,DELTA AIR LINES,A-330,D,K3302,Red-tailed hawk,S,2300000,04A,4,34,46,A,4,2,1,1,,,N858NW,281,TRUE,TRUE,10,2015,Day,1514,ANM,,16L,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,,No Cloud,None,1,1,Medium,,"xxxx-xx-xx-xxxxxx, Rx","GENDER TYPE FOR BOTH SAMPLES RECEIVED= MALE. SAMPLE 1 FROM RWY AND SAMPLE 2 FROM ENG. BIRD STRUCK AT THE SPEED V1, WITH NOSE WHEEL OFF THE GROUND. RIGHT ENGINE FLAMED OUT AND MADE A LOUD BANG LIKE NOISE. REMAINS FROM ENGINE AND RWY WILL BE ANALYZED SEPERATELY BY THE SMITHSONIAN TO CONFRIM IT WAS THE SAME SPECIES AND MOST LIKELY THE SAME BIRD. RTHA WAS MARKED WITH RIGHT YELLOW PATAGIAL MARKER ""23""",24,200000,2240165,194797,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,6/10/16 0:00,FALSE,TRUE
10/7/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,16L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-xx-xx-xxxxxx,"1800 DAY. MARKED RED-TAILED HAWK ""BLUE RIGHT #35"" RECVRD FROM SURFACE FOLLOWING PILOT REPORT TO ATCT. NO STRIKE REPORTED.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/6/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,ZX304,Fox sparrow,N,,148,48,10,1,A,4,2,1,1,,,,,TRUE,TRUE,10,2015,,,ANM,,,,,,,Descent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,1,Small,,"xxxx-xx-x-xxxxxx, Rx",BIRD STRUCK INBD RT WING.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Other,,,6/10/16 0:00,FALSE,FALSE
10/6/15 0:00,WA,KPAE,SNOHOMISH CO (PAINE FIELD),UNK,UNKNOWN,UNKNOWN,,ZT002,Western meadowlark,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,CARCASS FOUND ON RWY BY A/P STAFF DURING A.M. INSPECTION.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/5/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-900,D,ZX004,Dark-eyed junco,N,,148,48,10,1,A,4,2,1,1,,,N481AS,,TRUE,TRUE,10,2015,Night,2200,ANM,,,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,N,"xxxx-xx-x-xxxxxx, Rx",NO OTHER INFORMATION AVAILABLE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Other,,,6/10/16 0:00,FALSE,FALSE
10/3/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ACA,AIR CANADA,EMB-190,D,ZX303,Savannah sparrow,N,,332,,22,4,A,4,2,1,1,,,C-FHJT,543,TRUE,TRUE,10,2015,Day,1026,ANM,,34L,,30,140,0,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,"xxxx-xx-x-xxxxxx, Rx",STRIKE TO R/H SIDE OF NOSE DURING FLARE. HAECO MX ATTENDED GATE A6 AND DETERMINED NO DAMAGE.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,6/10/16 0:00,FALSE,FALSE
10/2/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,UNK,UNKNOWN,UNKNOWN,,1F11,Coyote,,,,,,,,,,,,,,,,TRUE,FALSE,10,2015,,,ANM,,16R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Large,,xxxx-xx-xx-xxxxxx,ACTUAL AC/FLT # UNKNOWN 2100 PM NIGHT,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
10/1/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,Y,Perching birds (y),,,148,43,10,1,A,4,2,1,1,,,N553AS,,TRUE,TRUE,10,2015,Day,1030,ANM,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,"xxxx-xx-x-xxxxxx, Rx",,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Other,,,6/10/16 0:00,FALSE,FALSE
9/30/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,ASA,ALASKA AIRLINES,B-737-800,D,ZC204,American pipit,N,,148,43,10,1,A,4,2,1,1,,,N551AS,625,TRUE,TRUE,9,2015,Day,1340,ANM,,,,,,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,Fog,1,1,Small,,"SOURCE = FOUR xxxx-x (xxxx-xx-x-xxxxxx, Rx, xxxxxx, Rx)",FINAL APRCH.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,4/14/16 0:00,FALSE,FALSE
9/30/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UNK,UNKNOWN,UNKNOWN,,UNKBS,Unknown bird - small,,,,,,,,,,,,,,,,TRUE,FALSE,9,2015,,,ANM,,25,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-xx-xx-xxxxxx,PARTIAL REMAINS OF A SMALL BIRD FOUND ON RWY 25 ADJ TO TWY C2 WHILE COMPLETING RWY INSPN. NO STRIKE REPORTED. NOTE: REPORT REFLECTS REMAINS SENT TO SI BUT NO ONLINE REPORT RECEIVED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,6/10/16 0:00,FALSE,FALSE
9/27/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,UAL,UNITED AIRLINES,B-737-800,D,ZX3,Sparrows,N,,148,43,10,1,A,4,2,1,1,,,N35204,1837,TRUE,FALSE,9,2015,Night,555,ANM,,21,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,No Cloud,None,,1,Small,,xxxx-x-xx-xxxxxx,BIRD COLLECTED AND IDENTIFIED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,4/14/16 0:00,FALSE,FALSE
9/23/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,QXE,HORIZON AIR,DHC8 DASH 8,C,UNKB,Unknown bird,N,,303,10,31,10,A,3,2,4,4,,,,111,FALSE,FALSE,9,2015,,,ANM,,16R,,,,,APPROACH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPORTED,NONE,,,,,10-Feb,,,,QXE111 REPORTED A DOUBLE BIRD STRIKE AT THE APPROACH END OF 16R. THERE WAS NO DAMAGE TO THE AIRCRAFT.,,,,,Deleted,Deleted,,MOR,,,,,FALSE,FALSE
9/22/15 0:00,WA,KALW,WALLA WALLA REGIONAL,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,FALSE,9,2015,,,ANM,,20-Feb,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,APPEARS TO BE RUNOVER. FOUND ON RWY INSPN. 1500PM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,4/14/16 0:00,FALSE,FALSE
9/22/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,BOE,BOEING COMMERCIAL AIRPLANE GRP,B-737-800,D,ZX303,Savannah sparrow,N,,148,43,10,1,A,4,2,1,1,,,,377,TRUE,TRUE,9,2015,,,ANM,,31L,,,,0,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = THREE xxxx-x (xxxx-x-xx-xxxxxx-Rx), MOR","Reported bird strike over landing threshold for RWY13R. Pilot reported 2 birds hit above the cockpit, no damage.",,,,,Deleted,Deleted,,Multiple,Tower,,,10/14/16 0:00,FALSE,FALSE
9/21/15 0:00,WA,KSEA,SEATTLE-TACOMA INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N439WN,559,FALSE,FALSE,9,2015,Night,2318,ANM,,34L,,4000,250,10,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,N,xxxx-x-xx-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,4/14/16 0:00,FALSE,FALSE
9/21/15 0:00,WA,KBFI,BOEING FIELD/KING COUNTY INTL ARPT,PVT,PRIVATELY OWNED,C-172,A,ZD102,Cedar waxwing,N,,226,7,13,4,A,1,1,7,,,,N94CA,,TRUE,TRUE,9,2015,Day,1024,ANM,,31L,,700,80,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,10-Feb,10-Feb,Small,,"SOURCE = THREE xxxx-x (xxxx-x-xx-xxxxxx, Rx, xxxxxx) OPERATOR / OWNER = JAMES YOUNG",NO DMG TO A/C.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,4/14/16 0:00,FALSE,FALSE
9/16/15 0:00,WA,KBLI,BELLINGHAM INTL,UNK,UNKNOWN,UNKNOWN,,YR201,Black-capped chickadee,,,,,,,,,,,,,,,,TRUE,TRUE,9,2015,,,ANM,,16,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, Rx",730DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,4/14/16 0:00,FALSE,FALSE
9/12/15 0:00,WA,KGEG,SPOKANE INTERNATIONAL,FDX,FEDEX EXPRESS,B-767-300,D,UNKBS,Unknown bird - small,N,,148,97,22,7,A,4,2,1,1,,,N117FE,1476,FALSE,FALSE,9,2015,Night,508,ANM,,21,,1200,126,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,N,xxxx-x-xx-xxxxxx,NO DAMAGE,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,,FALSE,FALSE
9/11/15 0:00,WA,KBLI,BELLINGHAM INTL,AAY,ALLEGIANT AIR,A-319,D,N5111,Killdeer,N,,04A,6,,,A,4,2,1,1,,,,224,TRUE,FALSE,9,2015,,,ANM,,16,,0,,0,Take-off run,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"xxxx-x-xx-xxxxxx, MOR",AAY 224 DEPARTED RWY 16 AND REPORTED A BIRDSTRIKE DURING TAKEOFF ROLL. THE BIRD HIT ABOVE THE WINDSHIELD. AAY 224 CONTINUED TO IT'S DESTINATION (LAS). AIRPORT OPERATIONS RECOVERED A KILLDEER BIRD.,,,,,Deleted,Deleted,,Multiple,Tower,,,10/14/16 0:00,FALSE,FALSE
